11,28,14.4,46.2
11,27,14,27.1
11,26.7,13.5,39.1
11,27.1,13.4,10.4
11,28.2,14.6,11.5
11,28.2,14.4,20.6
11,28.8,14.4,26.5
11,27.6,12.9,6.9
11,28.6,14.2,12.4
11,26.5,13.1,40.6
11,26.3,14.8,46.7
11,26.7,13.7,58.4
11,27.5,13.3,19.7
11,27.7,14.8,22.3
11,28.2,15.5,53.5
11,26.4,14.2,46.2
11,26.2,13.4,31.6
11,28.1,14.5,51
11,27.4,14.9,58.7
11,28.6,14.5,36.4
11,27.2,13.2,18.2
11,27.1,14.2,62.1
11,27.5,13.9,18.8
11,26.4,14.2,54.6
11,27,14.5,48.3
11,27.1,12.3,13.5
11,26.3,13.9,61.1
11,27.8,14.4,21.6
11,28.1,13.9,21.7
11,26.9,13.8,51.8
11,27.3,14.1,43
11,27.7,14.2,59.5
11,27.7,13.9,19.4
11,27.1,13.3,30.2
11,28.1,13.7,15
11,27.2,15.2,59
11,27.8,13.8,23.4
11,27.2,12.8,14.8
11,27.8,13.5,37.4
11,28.3,14.8,46.3
11,28.3,13.9,31.7
11,28.5,13.9,18.5
11,28.6,14.2,22.9
11,27.8,14,32.2
11,27.5,13.2,23.8
11,27.1,15,83.3
11,28.3,14,6.2
11,27,15.4,76.7
11,27.2,12.8,11.4
11,27.4,12.9,32.8
11,28.6,15.2,38.8
11,28.3,13.2,6.5
11,28.1,13.2,15.2
11,27.6,13,2.4
11,27.2,13.4,30.7
11,26.6,14.2,47.1
11,28.1,15,29.9
11,27.9,15.3,34
11,27.4,14.4,25.6
11,27.7,13.7,43.4
11,26.6,13.9,18.3
11,27.8,13.8,14.9
11,27.9,15.5,27.3
11,27.8,13.2,28
11,28.7,14.5,18.4
11,28.3,15.4,60.1
11,28.1,13.6,14.2
11,28.3,13.8,23.5
11,28.5,15.5,42.7
11,28,13.1,20.8
11,27.4,13.2,14.1
11,28.1,14.4,31.2
11,27.9,13.6,17.8
11,28.2,13.4,11.3
11,27.2,12.8,27
11,28.7,16.3,63.4
11,28.5,16.4,71.2
11,28.1,15.6,50.7
11,28.5,16.7,88.3
11,28.5,14.9,26.9
11,27.4,13.9,32
11,27.5,14.8,51.8
11,27.8,13.1,14
11,27.8,13.4,14.9
11,28,13.9,22.4
11,28.3,15,40.8
11,28.4,15,47.6
11,28.2,14,21.4
11,28.5,14.5,18.8
11,28.3,15.1,33.4
