6,35.7,24.7,125.9
6,35.1,24.5,109.3
6,35.5,24.6,131.9
6,33.8,24.1,186.6
6,36,25.1,100.1
6,34.1,24.3,188.1
6,34.4,24,157
6,35.4,24.8,138
6,33.1,23.8,236.8
6,33.2,23.9,218.3
6,33.5,24.1,199.3
6,36,24.8,126.7
6,32.9,23.5,237.2
6,34.4,24.3,162
6,35.4,24.7,169.8
6,32.6,23.8,226
6,32.6,23.6,227.8
6,32.8,23.5,180.3
6,34.1,24.5,176.4
6,34.4,24.1,169.1
6,34.5,24.3,173.8
6,33.8,23.9,202.3
6,36.5,25.4,101.8
6,36.1,25,128
6,33.2,23.7,205.5
6,36.8,25.2,89.1
6,34.8,24.2,165
6,34.2,24.1,162
6,34.2,24.1,193
6,34.4,24,175.3
6,36,24.8,112.9
6,35.2,24.9,117.8
6,33.2,24,221.3
6,34.3,24.1,213.8
6,35.4,24.5,139.9
6,32.5,23.5,253.2
6,35.1,24.6,166.7
6,31.9,23.6,258.4
6,34.2,24.2,165.3
6,34.5,24.5,171.9
6,34.2,24.6,176.1
6,35.4,25.1,185.2
6,33.8,24,169.8
6,34.8,24.2,146.4
6,35.3,24.7,164.9
6,33.6,24.2,219.2
6,35.5,25.1,122.8
6,35.1,24.8,161.4
6,34.1,24.4,138.8
6,34.3,24.5,162.2
6,34.4,24.3,161.7
6,34.6,24.5,189.5
6,35.2,25,164.7
6,34.5,24.6,152.9
6,34.4,24.5,191.2
6,32.7,24,213.9
6,34.9,24.3,154.1
6,36.7,25.3,132.1
6,34.6,24.6,158.5
6,35,24.5,147.1
6,33.7,24.1,185.9
6,34.6,24.2,108.9
6,34.4,23.9,156.2
6,34.9,24.1,140.5
6,35.7,24.5,112.3
6,34.7,24.2,178.5
6,35.3,24.2,149.9
6,34.7,24,151.1
6,35.6,24.5,126.8
6,33.2,23.3,221.3
6,32.1,23.2,242.2
6,36.3,24.6,122.9
6,34.4,24.3,160.9
6,34.6,23.7,107
6,34.3,23.8,201.7
6,34.1,23.5,146.2
6,34.1,23.6,186.6
6,33.9,24,219
6,36,24.4,149.8
6,33.9,24,225.7
6,35.2,24.3,162.1
6,34.9,24.1,140.4
6,35.4,24.1,140.9
6,34.2,24.2,201.5
6,34.7,23.8,161.4
6,34.6,24.1,177
6,35.7,24.5,126.4
6,34.8,24.3,169.5
6,33.7,23.7,189.5
6,33.6,24.3,176.7
