11.000000,27.600000,13.800000,22.914822
11.000000,28.200000,14.600000,29.300896
11.000000,28.700000,14.700000,25.118904
11.000000,28.100000,14.600000,30.570539
11.000000,28.700000,14.700000,25.118904
11.000000,28.500000,14.100000,18.487888
11.000000,27.700000,16.200000,79.629417
11.000000,28.700000,15.900000,47.723831
11.000000,29.100000,15.000000,25.362421
11.000000,29.200000,15.300000,28.898251
11.000000,29.000000,15.500000,34.868347
11.000000,28.600000,15.000000,31.277760
11.000000,28.700000,14.900000,28.325514
11.000000,28.800000,14.600000,22.570683
11.000000,28.500000,13.600000,12.614470
11.000000,28.300000,16.000000,58.241241
