3.000000,31.400000,16.800000,15.418750
3.000000,31.300000,16.100000,10.066072
3.000000,29.900000,15.500000,15.479786
3.000000,32.400000,17.000000,9.985750
3.000000,30.200000,16.100000,19.303585
3.000000,31.900000,17.400000,16.951946
3.000000,31.200000,16.500000,14.211384
3.000000,29.900000,15.900000,20.161652
3.000000,32.600000,16.700000,6.983177
3.000000,31.000000,15.600000,8.250977
3.000000,31.700000,16.600000,11.375463
3.000000,31.900000,17.300000,16.008366
3.000000,30.700000,16.600000,19.872023
3.000000,33.500000,17.800000,9.291109
3.000000,31.300000,17.400000,22.659157
3.000000,31.000000,16.800000,19.068335
