12,24.8,10.7,11.2
12,23.9,10.6,27.1
12,24,9.7,18
12,24.1,10.9,14
12,24.3,10.2,4.1
12,24.9,11.3,25.1
12,24.6,9.4,11.9
12,24.2,9.1,3.4
12,24,11.4,25.4
12,24,9.7,1.5
12,24.1,10.7,12.6
12,24,10,3.5
12,23.8,10.8,23.1
12,24.4,10.5,18.6
12,24.3,10.3,7
12,23.8,9.6,3.4
12,23.9,10.4,7
12,23.9,10.3,12.3
12,23.8,10.6,17.8
12,25.7,9.9,1
12,24.9,11.3,6.9
12,23.7,10.1,13
12,24.6,11.3,19.2
12,24,11.2,15.1
12,24.3,10.1,18
12,24.7,10.1,5.7
12,24.7,11.4,10.8
12,24,11,22
12,23.4,10.8,33.5
12,25,10.4,12
12,24.6,10.9,25.8
12,24.8,10.4,11.7
12,24.7,10.6,16.8
12,24.6,10.9,8.1
12,24.8,10.7,11.8
12,24.1,11.3,15.7
12,23.9,9.8,11.5
12,25,10.1,3.7
12,25.1,10.1,1.3
12,24.5,10.9,16
12,26,11.5,16
12,24.2,10.6,27.6
12,25.3,10.3,4.2
12,25.6,11.5,13.3
12,24.1,9,3.4
12,24.2,11.7,37.3
12,24.8,11.1,20
12,24.1,10.3,5.2
12,24.6,9.7,1.5
12,24.4,9.8,8.8
12,25.4,10.3,1.6
12,25.3,11.2,19.9
12,26.2,11.2,3.4
12,24.8,10.5,15
12,24.3,10.4,11
12,24.5,11.1,9.4
12,25.2,11.8,11.8
12,24.9,12,8.3
12,25.4,10.9,4.7
12,25.8,11.5,6.8
12,23.3,9.4,9.4
12,24.3,11.2,27.4
12,24.9,11.3,12.8
12,24.6,10.2,8.7
12,25.1,10.7,25.5
12,25,10,17.6
12,24.3,12.5,53
12,25.3,10.2,8.9
12,25.2,10.7,14
12,25.2,8.8,1
12,24.8,9.9,11.2
12,25.1,11.7,20.3
12,24.2,10.4,17.7
12,23.9,9.8,7.9
12,24.8,9.4,3.2
12,25.5,11.1,4.8
12,25,11,12
12,24.7,11.1,24.4
12,24.8,11.8,14
12,24.9,11.2,21.6
12,24.6,10.6,14.5
12,25,11.2,9.2
12,24.3,10.6,28.6
12,25.5,10.7,9.6
12,25.4,11.6,18.5
12,24.7,11.2,21.5
12,25.2,11.2,24.9
12,25.1,11.2,15.2
12,24.4,10.9,14.7
12,25.4,11.4,14.1
