9,31.4,22,126.5
9,30.3,22.2,225.5
9,30.4,22.7,208.5
9,31,21.7,125.4
9,30.9,22.5,169.5
9,30.3,22.3,182
9,31.5,21.9,94.7
9,30.7,22,143.4
9,30.1,22,160
9,30.2,22.3,204.5
9,30.5,22.3,198.1
9,30.9,21.4,128.9
9,31.5,21.9,111.6
9,30.6,22.4,193
9,31.3,22.7,194.5
9,30.3,22.4,214.2
9,29.3,22.3,292.7
9,31.5,21.9,101.2
9,30.6,21.9,158.5
9,31.8,22.2,125.8
9,30,22,205.2
9,30.1,22.3,211.1
9,30.7,22.1,180.1
9,29.7,22.1,247.5
9,31.5,22,121.3
9,30.2,22.3,204.8
9,31.1,21.9,152.4
9,31.3,22.2,117.3
9,31.7,22,120.5
9,31.3,22.1,180.6
9,30.5,22.3,206.8
9,31.1,22.3,185.5
9,30.1,22.2,220.7
9,30.9,22.3,167.3
9,30.3,21.9,181.9
9,30.8,22.3,205.1
9,31,22.3,170
9,31.3,22.2,146.8
9,30.8,22.2,161.8
9,31.2,21.8,114.9
9,31.4,22.4,138.3
9,30.2,22,194.7
9,30.3,22.4,200.7
9,30.8,22,139.8
9,30.4,22.4,230.6
9,31.1,22.1,140.6
9,29.9,22.6,259
9,30.5,22.3,180.9
9,30.7,22.7,237
9,30.2,22.1,199.8
9,31.8,22.4,132.5
9,31.3,22.3,107.2
9,30.7,22.4,174.5
9,30.1,22.5,246
9,30.3,22.4,232.6
9,30.7,22.4,183.2
9,31.2,21.9,134.7
9,30.3,22.7,228.2
9,30.5,22.6,213.5
9,31.3,22.5,169
9,30.4,22.6,243.6
9,30.4,22.1,230.9
9,31.1,22,175.8
9,30.5,22,219.1
9,31.4,21.7,141.4
9,31.4,21.6,143.1
9,30.8,21.8,178.8
9,32.1,22.1,127.4
9,30.9,21.8,190
9,30.6,22,221.6
9,31.1,21.7,182
9,31.5,21.4,139.1
9,30.5,22.1,194
9,31.9,21.8,145.9
9,30,21.9,242.8
9,30.9,21.7,153.9
9,30.8,21.9,156.4
9,30.8,21.8,178.1
9,32,21.9,125.1
9,31.5,22.2,137
9,31.2,22.2,197.2
9,31.5,21.9,121.1
9,30.8,22.1,262.9
9,30.5,21.3,153.3
9,31.3,21.9,164.5
9,31.7,21.9,125.1
9,31.9,22.6,143.8
9,31,22.4,216.8
9,31.1,22,172.4
9,30.8,22.2,206.6
